,compound_id,0,1,2,8,9,13,14,16,17,19,23,24,25,26,28,29,31,32,34,38,41,43,47,48,50,51,54,55,58,60,61,62,63,64,65,66,67,68,69,72,76,77,78,80,85,87,88,89,90,92,93,94,97,98,100,102,103,105,106,107,112,113,114,116,117,118,119,121,122,123,124,125,128,129,131,132,135,136,137,140,142,143,144,145,146,147,151,153,154,157,158,159,160,162,165,166,167,168,171,175,181,183,184,187,188,190,191,193,194,197,198,199,202,203,204,205,206,208,210,211,212,213,214,216,217,218,220,221,224,226,229,230,231,234,235,236,237,240,242,244,245,246,249,250,251,253,254,256,257,259,261,262,268,269,270,271,272,274,276,277,281,283,284,285,286,287,288,290,291,294,300,301,303,305,307,308,309,314,316,319,320,321,322,324,325,326,328,332,334,335,336,339,340,341,343,345,346,349,350,351,352,353,355,356,357,358,359,360,361,364,365,369,371,372,376,378,384,386,389,391,392,393,394,397,399,401,402,405,407,408,409,414,415,416,417,418,420,425,427,429,432,436,437,439,440,441,442,444,448,449,453,456,457,462,463,466,469,470,472,476,477,480,481,483,485,486,487,491,492,493,495,497,499,500,502,504,507,508,509,511,512,514,516,517,518,521,524,525,527,529,530,531,532,534,536,538,541,544,545,546,549,550,552,555,556,557,559,560,561,562,564,567,569,570,572,574,575,576,581,582,585,586,587,589,590,592,596,597,600,601,602,603,604,607,608,609,611,613,614,618,619,624,625,626,630,631,632,635,636,641,643,647,648,649,650,654,656,657,658,660,661,662,663,664,666,667,668,672,674,675,678,679,680,683,684,687,688,690,691,692,695,697,698,699,701,702,703,707,709,710,711,713,714,716,718,720,721,724,725,727,728,729,731,733,734,736,737,738,740,745,748,749,750,754,755,757,758,760,761,763,765,766,768,771,772,773,775,783,786,789,791,793,794,797,798,801,803,807,809,811,813,814,817,820,823,824,825,826,828,829,831,832,833,835,836,838,839,840,841,842,843,844,848,849,850,853,859,861,862,864,868,869,870,875,876,878,881,882,883,884,885,888,890,892,894,896,899,900,901,902,903,904,906,907,908,910,911,914,918,920,924,931,932,934,936,937,939,940,943,949,950,951,952,953,954,957,959,960,961,963,965,967,970,972,974,976,979,980,981,984,985,986,987,988,991,992,994,997,998,1003,1004,1005,1006,1007,1010,1011,1012,1013,1015,1017,1019,1023,1024,1027,1028,1030,1031,1032,1034,1039,1040,1042,1043,1045,1046,1048,1049,1050,1052,1054,1055,1056,1059,1060,1061,1063,1065,1066,1067,1068,1069,1070,1075,1077,1081,1082,1087,1088,1089,1094,1095,1097,1098,1100,1101,1102,1106,1109,1110,1113,1116,1117,1119,1120,1126,1128,1129,1130,1132,1134,1135,1136,1137,1139,1141,1145,1147,1151,1152,1153,1155,1156,1157,1158,1160,1161,1162,1163,1166,1167,1168,1171,1173,1174,1176,1178,1179,1182,1184,1188,1189,1190,1192,1194,1195,1196,1200,1202,1204,1205,1207,1208,1209,1210,1214,1218,1220,1223,1224,1225,1226,1227,1232,1233,1236,1238,1240,1241,1243,1244,1245,1248,1249,1252,1255,1257,1258,1259,1263,1264,1265,1266,1267,1269,1271,1273,1274,1275,1276,1278,1279,1283,1284,1285,1286,1287,1288,1289,1290,1292,1294,1295,1296,1298,1300,1302,1303,1305,1307,1308,1309,1313,1317,1319,1325,1330,1334,1335,1336,1337,1338,1342,1347,1351,1352,1353,1354,1355,1357,1358,1364,1365,1366,1367,1369,1370,1371,1372,1374,1376,1377,1378,1380,1384,1385,1386,1389,1390,1391,1392,1393,1395,1399,1400,1401,1402,1403,1404,1405,1407,1411,1412,1417,1420,1423,1424,1425,1427,1428,1430,1434,1435,1437,1438,1439,1440,1441,1443,1444,1445,1446,1447,1448,1452,1453,1454,1456,1457,1458,1459,1460,1462,1464,1465,1468,1472,1474,1475,1476,1479,1480,1482,1485,1487,1490,1493,1498,1499,1502,1503,1504,1507,1508,1509,1511,1512,1515,1516,1517,1518,1519,1520,1521,1522,1524,1525,1530,1531,1532,1534,1535,1536,1537,1538,1540,1544,1549,1551,1556,1558,1559,1560,1561,1564,1569,1570,1572,1573,1574,1575,1576,1577,1581,1585,1586,1589,1591,1592,1593,1594,1596,1597,1598,1603,1606,1609,1613,1616,1617,1618,1619,1622,1623,1624,1625,1626,1628,1629,1630,1631,1634,1636,1637,1639,1640,1641,1642,1647,1648,1649,1650,1653,1654,1655,1658,1659,1660,1661,1662,1664,1665,1666,1669,1670,1671,1672,1673,1674,1675,1676,1678,1679,1680,1682,1683,1686,1687,1688,1691,1693,1696,1697,1698,1699,1703,1704,1705,1706,1710,1714,1716,1717,1718,1720,1721,1723,1727,1728,1730,1731,1734,1738,1739,1740,1741,1742,1744,1745,1746,1747,1748,1749,1752,1755,1756,1759,1764,1767,1769,1770,1772,1774,1775,1777,1779,1782,1783,1784,1792,1793,1796,1800,1801,1804,1806,1809,1814,1815,1819,1820,1821,1823,1825,1828,1829,1830,1831,1839,1840,1841,1843,1844,1847,1849,1851,1853,1854,1855,1859,1860,1862,1863,1865,1867,1870,1872,1873,1874,1875,1876,1879,1880,1881,1884,1885,1887,1888,1890,1892,1896,1898,1901,1902,1904,1905,1907,1908,1910,1912,1913,1916,1917,1918,1919,1920,1921,1924,1926,1928,1929,1933,1935,1937,1940,1944,1946,1947,1948,1949,1951,1952,1953,1954,1956,1957,1959,1960,1961,1962,1963,1964,1967,1968,1970,1972,1973,1975,1976,1978,1981,1983,1984,1985,1986,1988,1989,1994,1995,1996,1998,1999,2000,2002,2004,2006,2007,2010,2013,2014,2015,2018,2019,2020,2021,2023,2027,2029,2031,2033,2034,2036,2037,2038,2039,2040,2041,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2055,2056,2057,2058,2059,2061,2062,2066,2068,2070,2071,2074,2075,2079,2080,2081,2087,2088,2089,2091,2093,2094,2095,2097,2098,2102,2104,2105,2106,2108,2111,2113,2114,2115,2116,2119,2120,2123,2126,2128,2129,2131,2133,2136,2137,2138,2139,2142,2143,2145,2148,2149,2150,2154,2155,2157,2158,2160,2162,2163,2164,2166,2168,2169,2170,2172,2174,2175,2179,2181,2184,2186,2188,2191,2193,2197,2199,2200,2201,2204,2206,2208,2209,2210,2211,2212,2213,2214,2215,2220,2221,2223,2225,2227,2228,2230,2232,2233,2234,2237,2240,2241,2245,2246,2247,2249,2253,2254,2256,2258,2260,2261,2264,2266,2270,2273,2275,2277,2279,2280,2281,2282,2283,2285,2288,2290,2292,2294,2296,2297,2299,2300,2302,2303,2307,2310,2312,2314,2316,2317,2320,2321,2323,2324,2325,2326,2329,2331,2333,2335,2336,2337,2342,2343,2344,2345,2348,2349,2351,2353,2354,2355,2357,2358,2359,2360,2361,2362,2364,2365,2370,2372,2373,2374,2377,2378,2379,2381,2383,2384,2388,2389,2391,2394,2396,2397,2398,2399,2400,2402,2407,2408,2411,2414,2416,2417,2419,2420,2421,2422,2423,2424,2425,2426,2427,2429,2431,2433,2435,2436,2439,2440,2442,2444,2448,2449,2450,2451,2453,2458,2461,2463,2467,2468,2469,2475,2476,2477,2480,2481,2482,2485,2486,2488,2489,2490,2492,2494,2496,2497,2498,2503,2506,2507,2508,2509,2511,2513,2517,2518,2519,2520,2521,2522,2523,2524,2526,2527,2528,2530,2531,2533,2534,2536,2538,2541,2542,2543,2544,2545,2546,2547,2548,2550,2551,2552,2554,2555,2556,2562,2568,2569,2570,2571,2573,2574,2575,2576,2578,2581,2582,2583,2588,2589,2592,2593,2598,2599,2600,2601,2603,2606,2607,2610,2613,2615,2617,2619,2620,2621,2623,2625,2630,2634,2635,2636,2637,2638,2639,2640,2642,2644,2645,2646,2650,2651,2652,2653,2654,2660,2662,2663,2665,2666,2668,2671,2673,2674,2678,2679,2680,2681,2684,2687,2689,2690,2692,2694,2695,2696,2698,2699,2704,2708,2709,2710,2713,2715,2719,2722,2723,2725,2727,2729,2730,2731,2732,2733,2736,2737,2741,2742,2745,2748,2749,2751,2753,2761,2762,2763,2765,2766,2767,2769,2770,2771,2772,2773,2774,2779,2781,2782,2783,2784,2785,2786,2787,2790,2791,2793,2794,2797,2799,2800,2801,2803,2806,2807,2808,2813,2814,2817,2819,2820,2828,2829,2832,2833,2834,2835,2836,2838,2839,2842,2843,2846,2849,2850,2854,2855,2856,2857,2861,2863,2864,2865,2866,2867,2869,2870,2871,2873,2874,2875,2876,2877,2879,2880,2882,2883,2884,2886,2887,2889,2891,2892,2894,2897,2898,2900,2903,2904,2908,2909,2910,2913,2914,2918,2919,2924,2925,2926,2927,2929,2930,2932,2933,2936,2937,2938,2939,2941,2946,2947,2949,2950,2954,2957,2961,2963,2965,2966,2968,2970,2971,2974,2975,2976,2979,2980,2982,2983,2987,2988,2992,2995,2996,2997,2998,2999,3000,3001,3002,3003,3005,3006,3007,3008,3012,3013,3018,3021,3022,3023,3026,3028,3031,3032,3033,3035,3037,3039,3040,3043,3044,3047,3049,3052,3054,3056,3058,3059,3060,3061,3063,3065,3066,3067,3069,3070,3071,3072,3073,3077,3082,3083,3087,3088,3089,3091,3092,3093,3094,3100,3103,3105,3107,3108,3110,3112,3113,3114,3117,3118,3119,3121,3124,3125,3126,3127,3129,3130,3132,3133,3134,3144,3145,3147,3148,3151,3152,3154,3156,3158,3160,3162,3165,3168,3170,3171,3172,3173,3175,3181,3182,3183,3184,3185,3187,3189,3190,3191,3193,3194,3198,3200,3201,3202,3203,3205,3206,3208,3209,3211,3213,3214,3216,3217,3218,3219,3221,3222,3225,3227,3228,3229,3230,3231,3232,3233,3235,3236,3238,3239,3240,3243,3246,3247,3248,3249,3251,3253,3259,3260,3262,3264,3265,3266,3268,3271,3274,3275,3276,3277,3280,3283,3284,3286,3289,3290,3291,3297,3299,3301,3302,3303,3304,3306,3307,3308,3312,3313,3315,3316,3317,3320,3322,3325,3327,3328,3329,3334,3335,3337,3340,3342,3343,3345,3346,3349,3350,3352,3353,3354,3356,3360,3363,3365,3366,3367,3369,3370,3372,3373,3376,3377,3379,3380,3381,3382,3384,3385,3387,3389,3394,3396,3397,3398,3401,3402,3404,3405,3408,3410,3415,3418,3421,3425,3427,3428,3430,3431,3432,3433,3434,3435,3436,3438,3439,3443,3447,3451,3453,3455,3457,3458,3462,3463,3464,3468,3469,3470,3474,3475,3478,3479,3480,3481,3482,3484,3487,3488,3490,3492,3494,3495,3498,3500,3501,3502,3503,3506,3507,3510,3512,3515,3517,3519,3524,3525,3526,3527,3529,3530,3535,3537,3538,3540,3542,3544,3545,3549,3550,3551,3552,3553,3554,3555,3556,3557,3560,3561,3563,3564,3565,3566,3568,3569,3570,3571,3572,3573,3575,3576,3577,3580,3582,3585,3587,3589,3592,3593,3594,3597,3598,3600,3602,3603,3605,3608,3609,3612,3614,3619,3621,3622,3624,3630,3631,3632,3637,3638,3639,3640,3642,3647,3648,3650,3651,3652,3655,3657,3658,3664,3665,3666,3668,3670,3673,3674,3681,3687,3688,3689,3693,3694,3696,3697,3698,3699,3702,3704,3706,3709,3711,3713,3714,3715,3716,3717,3718,3723,3729,3732,3733,3734,3737,3738,3739,3740,3743,3744,3747,3748,3750,3752,3756,3757,3758,3759,3760,3761,3762,3763,3764,3765,3768,3770,3772,3774,3775,3777,3778,3780,3781,3786,3789,3790,3793,3794,3795,3796,3797,3798,3800,3802,3803,3806,3812,3814,3817,3818,3821,3823,3826,3828,3830,3833,3834,3838,3839,3840,3842,3844,3845,3847,3850,3851,3852,3853,3856,3860,3862,3863,3864,3866,3869,3870,3872,3874,3875,3876,3877,3880,3884,3887,3888,3889,3892,3896,3898,3900,3901,3903,3904,3906,3908,3909,3911,3914,3916,3919,3921,3924,3925,3928,3929,3931,3933,3934,3935,3937,3939,3940,3941,3944,3945,3946,3947,3948,3949,3951,3952,3953,3954,3956,3957,3959,3961,3962,3964,3965,3966,3967,3970,3971,3972,3975,3976,3977,3979,3980,3982,3983,3984,3987,3991,3992,3993,4000,4002,4003,4006,4007,4010,4011,4015,4016,4017,4019,4020,4022,4023,4024,4025,4026,4028,4032,4034,4037,4038,4039,4040,4045,4047,4048,4049,4051,4052,4057,4058,4059,4063,4064,4065,4066,4067,4068,4072,4073,4074,4075,4078,4080,4081,4083,4084,4085,4090,4093,4095,compound_toxicity
0,compound-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.583
